propertyId,coordinates,Micromarket,Area
PA1871,"12.938703354897356, 77.72110573793243",; Balagere,East Bangalore
PA1872,"13.215371483739425, 77.63044012937448",; Devanahalli,North Bangalore
PA1873,"12.968685785517822, 77.73136203671459",; Munekolala,Not Found
PA1874,"13.017477151182135, 77.62853692708022",; Banasavadi,North Bangalore
PA1875,"12.934579836907265, 77.74373035342416",; Varthur,East Bangalore
PA1876,"13.046554014193266, 77.67984343543722",; Kalkere,North Bangalore
PA1877,"13.055971800398748, 77.66121031638289",; Kyalasanahalli,Not Found
PA1878,"12.853555818358679, 77.54466174638958",; Banashankari 6th Stage,South Bangalore
PA1879,"12.8746971917748, 77.62004321277503",; Akshayanagar,South Bangalore
PA1880,"12.994705347319991, 77.58879831168507",; Vasanth Nagar,Central Bangalore
PA1881,"13.097358762865785, 77.61416073459591",; Yelahanka,East Bangalore
PA1882,"12.92834077275507, 77.56210432075883",; Banashankari,South Bangalore
PA1883,"12.892178418904837, 77.56478459895472",; Uttarahalli,South Bangalore
PA1884,"13.031578411540936, 77.65880307274428",; Horamavu,North Bangalore
PA1885,"12.887100763709634, 77.4686905032647",; Challaghatta,Not Found
PA1886,"12.89217311448785, 77.5647941076902",; Uttarahalli,South Bangalore
PA1887,"13.068625240436305, 77.59133845336936",; Vignana Kendra,North Bangalore
PA1888,"12.89217311448785, 77.56479813100343",; Uttarahalli,South Bangalore
PA1889,"12.863620115447574, 77.54063949208405",; Banashankari 6th Stage,South Bangalore
PA1890,"12.866135166295031, 77.6381706652171",; Begur,South Bangalore
PA1891,"13.072032408755062, 77.62883632115351",; Thanisandra,North Bangalore
PA1897,"12.951510834493378, 77.71410945168672",; Brookefield,East Bangalore
PA1898,"12.96888619070044, 77.73134945353382",; Munekolala,Not Found
PA1899,"12.895502814578654, 77.53951724168968",; Uttarahalli,South Bangalore
PA1900,"12.978665809169174, 77.56378565113418",; Rajajinagar,West Bangalore
PA1901,"12.978664502324863, 77.5637494413132",; Rajajinagar,West Bangalore
PA1902,"13.077825269035488, 77.65818216501305",; Chikkagubbi,North Bangalore
PA1903,"12.865291944683372, 77.7696305679046",; Sarjapura,East Bangalore
PA1904,"12.878064774842384, 77.7695323930032",; Sarjapura,East Bangalore
PA1905,"13.141913591814147, 77.68450529179177",; KIADB Park,North Bangalore
PA1906,"12.856470497483153, 77.80194392028399",; Sarjapura,East Bangalore
PA1907,"12.856534198031637, 77.80204469733565",; Sarjapura,East Bangalore
PA1908,"12.885569777209817, 77.7041079625848",; Chikkakannalli,East Bangalore
PA1909,"13.064284811441489, 77.63412736254634",; Thanisandra,North Bangalore
PA1910,"13.064287821633625, 77.63412977763537",; Thanisandra,North Bangalore
PA1911,"13.064283902455387, 77.63413178929213",; Thanisandra,North Bangalore
PA1912,"13.029465425639739, 77.72443633557292",; Sadaramangala,East Bangalore
PA1913,"13.029464790941098, 77.72444172110066",; Sadaramangala,East Bangalore
PA1914,"13.017102259779724, 77.76237358833423",; Kannamangala,East Bangalore
PA1915,"12.863775553097359, 77.54053807611113",; Banashankari 6th Stage,South Bangalore
PA1916,"13.146102445478569, 77.63892616067288",; Bagaluru,North Bangalore
PA1917,"12.890375236910632, 77.66803610863661",; Kudlu,East Bangalore
PA1918,"12.922688352743313, 77.73858808294875",; Gunjur,East Bangalore
PA1919,"12.98390411080854, 77.75087181476009",; Hoodi,East Bangalore
PA1920,"13.292200475224114, 77.55267822298657",; Doddaballapura,North Bangalore
PA1921,"13.292232512941828, 77.55270566584106",; Doddaballapura,North Bangalore
PA1922,"13.292248175057662, 77.55287732722245",; Doddaballapura,North Bangalore
